rinpersoon,year,num_employed_months,num_firms_worked_at,average_salary_while_employed
0f8f92a5,2013,5,4,7440.6
0f8f92a5,2014,2,1,8793.0
0f8f92a5,2015,5,3,5696.2
0f8f92a5,2016,3,2,4927.666666666667
0f8f92a5,2017,5,4,5740.6
0f8f92a5,2018,3,2,7668.0
0f8f92a5,2019,5,4,3944.2
0f8f92a5,2020,4,3,4747.25
0fa17e49,2010,5,4,7240.8
0fa17e49,2011,5,4,3808.6
0fa17e49,2012,4,4,3799.25
0fa17e49,2013,4,4,5004.25
0fa17e49,2014,5,5,4839.8
0fa17e49,2015,3,3,7623.333333333333
0fa17e49,2016,5,3,5399.2
0fa17e49,2017,3,2,4926.666666666667
0fa17e49,2018,5,4,4627.2
0fa17e49,2019,3,2,7455.333333333333
0fa17e49,2020,5,4,6093.4
0fa7b1c7,2010,5,5,5345.2
0fa7b1c7,2011,4,4,6526.75
0fa7b1c7,2012,5,5,5899.4
0fa7b1c7,2013,5,5,7086.6
0fa7b1c7,2014,4,4,6984.25
0fa7b1c7,2015,4,4,5169.5
0fa7b1c7,2016,4,4,5031.25
0fa7b1c7,2017,4,4,4644.25
0fa7b1c7,2018,4,4,4856.0
0fa7b1c7,2019,4,4,5189.5
0fa7b1c7,2020,5,5,4616.8
0facf9a8,2010,4,4,6132.75
0facf9a8,2011,4,4,7478.0
0facf9a8,2012,5,5,3917.4
0facf9a8,2013,2,2,6612.0
0facf9a8,2014,5,5,4536.4
0facf9a8,2015,5,5,5328.2
0facf9a8,2016,5,5,5736.6
0facf9a8,2017,3,3,4029.0
0facf9a8,2018,4,4,6773.25
0facf9a8,2019,5,5,4946.6
0facf9a8,2020,5,5,5514.8
0fb02cf2,2010,2,2,6949.5
0fb02cf2,2011,5,5,5042.8
0fb02cf2,2012,4,4,5321.0
0fb02cf2,2013,5,4,5357.0
0fb02cf2,2014,4,3,2960.0
0fb02cf2,2015,4,3,3659.0
0fb02cf2,2016,3,3,6012.333333333333
0fb02cf2,2017,4,4,6653.5
0fb02cf2,2018,5,5,5447.6
0fb02cf2,2019,3,3,7690.333333333333
0fb02cf2,2020,4,4,6333.25
0fb0b02f,2010,5,4,5356.4
0fb0b02f,2011,5,4,5564.4
0fb0b02f,2012,5,4,8493.8
0fb0b02f,2013,5,4,5668.2
0fb0b02f,2014,3,2,8052.0
0fb0b02f,2015,5,4,4818.8
0fb0b02f,2016,5,4,4137.4
0fb0b02f,2017,4,3,4421.0
0fb0b02f,2018,4,4,5907.5
0fb0b02f,2019,5,4,5333.4
0fb0b02f,2020,5,4,4951.6
0fbe63b5,2010,4,4,8416.5
0fbe63b5,2011,5,5,6665.6
0fbe63b5,2012,3,3,7335.666666666667
0fbe63b5,2013,3,3,4467.333333333333
0fbe63b5,2014,4,4,5341.75
0fbe63b5,2015,4,4,5727.0
0fbe63b5,2016,5,5,8094.6
0fbe63b5,2017,4,4,5358.5
0fbe63b5,2018,5,5,5181.6
0fbe63b5,2019,3,3,4440.333333333333
0fbe63b5,2020,4,4,5677.5
0fc15104,2010,5,5,4744.2
0fc15104,2011,5,5,4250.6
0fc15104,2012,5,5,6595.6
0fc15104,2013,4,4,6739.5
0fc15104,2014,4,4,6360.25
0fc15104,2015,4,4,5599.5
0fc15104,2016,3,3,6769.333333333333
0fc15104,2017,5,4,6835.2
0fc15104,2018,3,3,5317.666666666667
0fc15104,2019,4,4,4669.25
0fc15104,2020,3,3,6370.0
0fc67c17,2010,4,3,6437.75
0fc67c17,2011,5,4,4787.2
0fc67c17,2012,4,3,7541.25
0fc67c17,2013,4,3,4955.5
0fc67c17,2014,5,4,6123.2
0fc67c17,2015,3,2,7077.333333333333
0fc67c17,2016,5,4,5070.8
0fc67c17,2017,3,2,5492.333333333333
0fc67c17,2018,4,4,6419.0
0fc67c17,2019,5,5,4676.8
0fc67c17,2020,4,4,6464.5
0fd3d7f6,2010,4,4,4933.5
0fd3d7f6,2011,5,5,5431.6
0fd3d7f6,2012,5,5,5281.2
0fd3d7f6,2013,4,4,4559.5
0fd3d7f6,2014,5,5,6115.0
0fd3d7f6,2015,3,3,3937.0
0fd3d7f6,2016,5,5,4939.8
0fd3d7f6,2017,4,4,4683.0
0fd3d7f6,2018,4,3,8211.75
0fd3d7f6,2019,4,3,7151.75
0fd3d7f6,2020,5,4,5503.4
0feb19a1,2010,5,4,5698.2
0feb19a1,2011,4,3,6741.0
0feb19a1,2012,4,2,5184.25
0feb19a1,2013,5,3,4730.0
0feb19a1,2014,4,2,7138.5
0feb19a1,2015,5,3,5934.0
0feb19a1,2016,4,2,6483.5
0feb19a1,2017,5,3,5170.4
0feb19a1,2018,5,3,5952.8
0feb19a1,2019,3,2,6235.333333333333
0feb19a1,2020,4,3,5114.0
0fed3872,2010,2,2,7767.5
0fed3872,2011,5,5,6972.6
0fed3872,2012,3,3,9490.666666666666
0fed3872,2013,5,5,7036.4
0fed3872,2014,4,4,5417.0
0fed3872,2015,3,3,3468.6666666666665
0fed3872,2016,3,3,5120.0
0fed3872,2017,3,3,8338.333333333334
0fed3872,2018,5,5,3974.8
0fed3872,2019,4,4,3978.25
0fed3872,2020,2,2,4982.5
0ff203e3,2010,4,3,4266.75
0ff203e3,2011,5,4,5509.4
0ff203e3,2012,3,2,5465.666666666667
0ff203e3,2013,5,4,3917.2
0ff203e3,2014,4,3,5608.0
0ff203e3,2015,4,4,3264.25
0ff203e3,2016,4,4,5401.0
0ff203e3,2017,5,5,4416.4
0ff203e3,2018,4,4,5937.5
0ff203e3,2019,4,4,6390.75
0ff203e3,2020,4,4,6815.5
0ff43fd9,2010,3,3,6459.333333333333
0ff43fd9,2011,4,4,3976.0
0ff43fd9,2012,5,5,6645.0
0ff43fd9,2013,4,4,6187.5
0ff43fd9,2014,5,5,5133.2
0ff43fd9,2015,5,5,6124.0
0ff43fd9,2016,4,4,6838.25
0ff43fd9,2017,3,3,4401.0
0ff43fd9,2018,4,4,4540.75
0ff43fd9,2019,4,4,4639.25
0ff43fd9,2020,5,5,5252.4
0ff6d84b,2010,5,5,5214.0
0ff6d84b,2011,5,5,6030.2
0ff6d84b,2012,4,4,5159.25
0ff6d84b,2013,3,3,4889.0
0ff6d84b,2014,4,4,4746.75
0ff6d84b,2015,5,4,4670.0
0ff6d84b,2016,4,3,5518.5
0ff6d84b,2017,4,3,4205.75
0ff6d84b,2018,4,4,3805.25
0ff6d84b,2019,5,5,5535.0
0ff6d84b,2020,4,4,5885.25
0ff909bf,2010,5,5,6008.6
0ff909bf,2011,3,3,4217.333333333333
0ff909bf,2012,5,5,4229.8
0ff909bf,2013,4,4,6558.25
0ff909bf,2014,4,4,5878.5
0ff909bf,2015,5,5,6772.8
0ff909bf,2016,4,4,8129.75
0ff909bf,2017,5,5,3210.6
0ff909bf,2018,3,3,2215.333333333333
0ff909bf,2019,4,3,4374.75
0ff909bf,2020,4,3,4212.75
1006687b,2010,4,4,4061.0
1006687b,2011,4,4,4534.75
1006687b,2012,4,4,3736.5
1006687b,2013,5,5,4032.6
1006687b,2014,3,3,4111.666666666667
1006687b,2015,4,4,5740.0
1006687b,2016,4,4,6120.75
1006687b,2017,4,4,5130.5
1006687b,2018,5,5,3299.6
1006687b,2019,4,4,3602.5
1006687b,2020,4,4,5817.5
100d1cc4,2010,5,5,6188.8
100d1cc4,2011,2,2,5710.5
100d1cc4,2012,5,5,6580.8
100d1cc4,2013,5,5,5082.8
100d1cc4,2014,3,3,4405.0
100d1cc4,2015,5,4,4424.6
100d1cc4,2016,4,3,4715.5
100d1cc4,2017,4,3,6911.25
100d1cc4,2018,4,4,5295.0
100d1cc4,2019,5,5,6462.8
100d1cc4,2020,3,3,5682.333333333333
1011c1be,2010,3,3,7917.333333333333
1011c1be,2011,4,3,5742.0
1011c1be,2012,4,3,5362.75
1011c1be,2013,4,4,4507.5
1011c1be,2014,5,5,4944.2
1011c1be,2015,4,4,7363.0
1011c1be,2016,3,3,6267.333333333333
1011c1be,2017,5,5,4339.8
1011c1be,2018,3,3,7259.333333333333
1011c1be,2019,5,5,6135.6
1011c1be,2020,3,3,6266.333333333333
1026b357,2010,5,5,5918.2
1026b357,2011,4,4,5228.5
1026b357,2012,4,4,4172.75
1026b357,2013,5,5,3685.8
1026b357,2014,4,4,3428.5
1026b357,2015,2,2,2302.5
1026b357,2016,4,4,6602.75
1026b357,2017,4,4,5830.75
1026b357,2018,4,4,5725.75
1026b357,2019,5,5,5337.8
1026b357,2020,4,4,3243.0
102cc80e,2010,5,5,4945.0
102cc80e,2011,5,5,5740.6
102cc80e,2012,2,2,6634.0
102cc80e,2013,5,5,8652.0
102cc80e,2014,5,5,5896.0
102cc80e,2015,5,5,6412.6
102cc80e,2016,3,3,3903.0
102cc80e,2017,4,4,4827.5
102cc80e,2018,5,5,5741.6
102cc80e,2019,5,5,9401.0
102cc80e,2020,4,4,3972.5
10322adc,2010,4,4,4536.5
10322adc,2011,4,4,7388.75
10322adc,2012,5,5,5296.0
10322adc,2013,2,2,4030.0
10322adc,2014,5,4,6467.4
10322adc,2015,5,4,5987.4
10322adc,2016,4,3,5382.5
10322adc,2017,3,3,4942.666666666667
10322adc,2018,5,5,5054.0
10322adc,2019,2,2,3369.0
10322adc,2020,5,5,6456.0
1036ac13,2010,4,4,4165.75
1036ac13,2011,4,4,6370.25
1036ac13,2012,3,3,4552.333333333333
1036ac13,2013,5,5,4519.6
1036ac13,2014,5,5,4811.4
1036ac13,2015,5,5,6212.6
1036ac13,2016,4,4,5816.25
1036ac13,2017,3,3,4236.0
1036ac13,2018,4,4,5339.5
1036ac13,2019,4,4,5745.5
1036ac13,2020,4,4,7050.75
104dce5f,2010,3,3,4992.0
104dce5f,2011,5,5,2965.8
104dce5f,2012,4,4,4594.5
104dce5f,2013,3,3,5462.666666666667
104dce5f,2014,4,4,6410.25
104dce5f,2015,5,4,5307.2
104dce5f,2016,5,4,5752.2
104dce5f,2017,4,3,2808.5
104dce5f,2018,4,3,7670.5
104dce5f,2019,5,4,6538.8
104dce5f,2020,3,3,6512.333333333333
105237e5,2010,2,2,3209.0
105237e5,2011,5,5,6163.6
105237e5,2012,4,4,7151.5
105237e5,2013,3,3,7929.666666666667
105237e5,2014,4,4,7645.75
105237e5,2015,4,4,5525.5
105237e5,2016,5,5,6059.8
105237e5,2017,4,4,5286.0
105237e5,2018,3,3,5055.0
105237e5,2019,4,4,2822.0
105237e5,2020,4,4,3214.25
105834ce,2010,4,2,4499.25
105834ce,2011,4,3,5737.25
105834ce,2012,4,3,7017.25
105834ce,2013,5,4,4879.2
105834ce,2014,4,3,6672.5
105834ce,2015,5,4,5441.2
105834ce,2016,4,3,4619.0
105834ce,2017,4,3,6160.25
105834ce,2018,4,3,6723.75
105834ce,2019,3,2,8365.666666666666
105834ce,2020,5,3,7741.4
106771e9,2010,5,5,5795.4
106771e9,2011,4,4,5586.0
106771e9,2012,4,4,6750.5
106771e9,2013,5,5,4035.0
106771e9,2014,3,3,4874.0
106771e9,2015,3,3,6126.666666666667
106771e9,2016,4,4,6316.5
106771e9,2017,5,5,7445.8
106771e9,2018,5,5,6011.4
106771e9,2019,2,2,5049.0
106771e9,2020,5,5,8073.8
106922f7,2010,5,4,6037.8
106922f7,2011,3,3,3555.6666666666665
106922f7,2012,5,5,6535.8
106922f7,2013,5,5,4597.6
106922f7,2014,4,4,5046.5
106922f7,2015,5,5,4909.6
106922f7,2016,3,3,5721.0
106922f7,2017,5,5,5131.4
106922f7,2018,4,4,4891.5
106922f7,2019,5,5,5838.6
106922f7,2020,3,3,5390.666666666667
1072bddd,2010,3,3,6711.0
1072bddd,2011,5,5,6696.0
1072bddd,2012,4,4,6217.75
1072bddd,2013,5,5,6577.6
1072bddd,2014,4,4,5707.75
1072bddd,2015,5,4,4896.0
1072bddd,2016,4,4,4910.25
1072bddd,2017,5,5,5704.2
1072bddd,2018,4,4,5699.75
1072bddd,2019,4,4,3242.5
1072bddd,2020,4,4,4219.75
10743d2c,2010,4,4,4938.25
10743d2c,2011,5,5,6473.2
10743d2c,2012,3,3,4444.666666666667
10743d2c,2013,5,4,7645.6
10743d2c,2014,4,3,6060.5
10743d2c,2015,3,3,3728.6666666666665
10743d2c,2016,4,4,4239.5
10743d2c,2017,5,5,5156.0
10743d2c,2018,5,5,4869.8
10743d2c,2019,5,5,7550.0
10743d2c,2020,4,4,6917.25
107a2884,2010,4,4,5502.25
107a2884,2011,5,4,6660.4
107a2884,2012,3,3,3776.3333333333335
107a2884,2013,5,5,6739.4
107a2884,2014,4,4,3732.25
107a2884,2015,5,5,4094.6
107a2884,2016,4,4,5500.5
107a2884,2017,4,4,3046.25
107a2884,2018,5,5,8709.6
107a2884,2019,2,2,7724.0
107a2884,2020,5,4,4299.8
107c2d0e,2010,4,4,6881.0
107c2d0e,2011,4,4,7832.75
107c2d0e,2012,3,3,5695.666666666667
107c2d0e,2013,5,5,2910.0
107c2d0e,2014,5,5,4875.8
107c2d0e,2015,2,2,6304.5
107c2d0e,2016,4,4,4492.0
107c2d0e,2017,5,5,1688.0
107c2d0e,2018,4,4,6289.0
107c2d0e,2019,5,5,3216.4
107c2d0e,2020,3,3,4295.0
107cc3a3,2010,5,4,6891.6
107cc3a3,2011,4,4,2549.5
107cc3a3,2012,5,5,4237.6
107cc3a3,2013,5,5,6815.2
107cc3a3,2014,3,3,5954.333333333333
107cc3a3,2015,3,3,7373.0
107cc3a3,2016,5,5,4178.0
107cc3a3,2017,5,5,6429.2
107cc3a3,2018,4,4,7125.25
107cc3a3,2019,3,3,4636.0
107cc3a3,2020,5,5,7071.8
107dfe2f,2010,4,4,4874.75
107dfe2f,2011,4,4,7341.0
107dfe2f,2012,4,4,5424.0
107dfe2f,2013,2,2,4599.0
107dfe2f,2014,4,4,6039.25
107dfe2f,2015,3,3,3536.333333333333
107dfe2f,2016,4,4,5919.75
107dfe2f,2017,4,4,5381.25
107dfe2f,2018,5,5,3319.0
107dfe2f,2019,3,3,6395.666666666667
107dfe2f,2020,5,5,6162.4
108049cd,2010,3,3,6020.0
108049cd,2011,4,4,6812.25
108049cd,2012,2,2,2941.0
108049cd,2013,5,5,8225.6
108049cd,2014,5,5,4480.4
108049cd,2015,5,5,7234.8
108049cd,2016,4,4,6481.75
108049cd,2017,5,4,3855.0
108049cd,2018,4,4,4230.25
108049cd,2019,5,5,4574.2
108049cd,2020,4,4,6760.75
10866940,2010,4,4,5524.5
10866940,2011,5,4,6937.2
10866940,2012,5,4,4908.6
10866940,2013,1,1,4343.0
10866940,2014,5,4,4898.0
10866940,2015,4,4,6771.75
10866940,2016,4,4,7021.5
10866940,2017,4,4,4096.0
10866940,2018,4,4,5919.0
10866940,2019,4,4,5855.5
10866940,2020,5,5,6794.6
10879263,2010,3,3,6899.666666666667
10879263,2011,4,4,5897.5
10879263,2012,5,5,6529.0
10879263,2013,5,5,5270.8
10879263,2014,3,3,3506.333333333333
10879263,2015,3,3,7775.333333333333
10879263,2016,4,4,4964.25
10879263,2017,4,4,4438.0
10879263,2018,5,5,4185.4
10879263,2019,5,5,5946.4
10879263,2020,5,5,4949.8
108c7857,2010,4,3,3527.25
108c7857,2011,5,4,6107.6
108c7857,2012,4,4,5418.5
108c7857,2013,4,4,5819.75
108c7857,2014,5,5,5985.4
108c7857,2015,4,4,7323.75
108c7857,2016,4,4,4954.0
108c7857,2017,2,2,5703.0
108c7857,2018,5,5,3819.6
108c7857,2019,5,5,4943.6
108c7857,2020,4,4,5307.75
108d5870,2010,4,4,3954.0
108d5870,2011,4,4,6578.75
108d5870,2012,4,4,6650.25
108d5870,2013,5,4,4237.4
108d5870,2014,3,3,4702.666666666667
108d5870,2015,4,4,6119.0
108d5870,2016,5,5,4084.6
108d5870,2017,4,4,6016.0
108d5870,2018,4,4,7796.0
108d5870,2019,3,3,6403.0
108d5870,2020,5,5,4758.0
10903fac,2010,5,5,5672.4
10903fac,2011,3,3,4430.333333333333
10903fac,2012,5,5,3473.4
10903fac,2013,4,4,5182.75
10903fac,2014,4,4,5037.5
10903fac,2015,4,4,6954.25
10903fac,2016,4,4,7701.5
10903fac,2017,3,3,5704.666666666667
10903fac,2018,3,3,5413.0
10903fac,2019,5,5,6579.4
10903fac,2020,4,4,2363.75
10920699,2010,4,4,6034.75
10920699,2011,5,5,5407.4
10920699,2012,4,4,4631.5
10920699,2013,4,4,5222.25
10920699,2014,4,4,5706.0
10920699,2015,4,4,6472.75
10920699,2016,4,4,4357.25
10920699,2017,5,5,3210.4
10920699,2018,3,3,4926.666666666667
10920699,2019,4,4,7908.5
10920699,2020,3,3,7515.666666666667
109446b6,2010,5,4,5415.8
109446b6,2011,5,4,6127.0
109446b6,2012,4,3,6693.5
109446b6,2013,5,4,4619.0
109446b6,2014,4,4,4560.5
109446b6,2015,4,4,4152.75
109446b6,2016,5,5,3909.2
109446b6,2017,5,5,5037.0
109446b6,2018,3,3,5866.0
109446b6,2019,4,4,6823.25
109446b6,2020,4,4,5979.0
109ee8b4,2010,4,4,6326.0
109ee8b4,2011,4,4,6499.75
109ee8b4,2012,5,5,7458.6
109ee8b4,2013,4,4,5332.75
109ee8b4,2014,4,4,9197.25
109ee8b4,2015,4,4,6829.75
109ee8b4,2016,5,5,5261.6
109ee8b4,2017,5,5,4132.0
109ee8b4,2018,4,4,6661.25
109ee8b4,2019,3,3,6685.0
109ee8b4,2020,5,5,4810.6
10a22fa8,2010,4,4,3881.75
10a22fa8,2011,5,5,4568.2
10a22fa8,2012,4,4,6760.75
10a22fa8,2013,4,4,4409.75
10a22fa8,2014,4,4,6740.0
10a22fa8,2015,5,5,4345.0
10a22fa8,2016,3,3,5287.333333333333
10a22fa8,2017,4,3,6297.75
10a22fa8,2018,3,2,5825.333333333333
10a22fa8,2019,5,4,5553.6
10a22fa8,2020,4,3,2069.25
10a24cfb,2010,5,5,7157.4
10a24cfb,2011,3,3,8262.333333333334
10a24cfb,2012,3,3,5799.666666666667
10a24cfb,2013,5,5,6348.6
10a24cfb,2014,4,4,4321.25
10a24cfb,2015,5,5,5637.2
10a24cfb,2016,5,5,5863.0
10a24cfb,2017,2,2,5068.5
10a24cfb,2018,5,5,3665.6
10a24cfb,2019,5,5,5978.2
10a24cfb,2020,5,5,4808.6
10adae82,2010,5,5,6827.0
10adae82,2011,5,5,6118.6
10adae82,2012,4,4,7086.5
10adae82,2013,5,5,6143.2
10adae82,2014,3,3,7804.0
10adae82,2015,4,4,6843.25
10adae82,2016,5,5,3842.8
10adae82,2017,4,4,5370.25
10adae82,2018,4,4,5552.25
10adae82,2019,5,5,6752.6
10adae82,2020,5,5,5853.0
10b2f6e7,2010,4,4,5212.0
10b2f6e7,2011,5,5,5831.4
10b2f6e7,2012,4,4,5673.5
10b2f6e7,2013,3,3,3634.0
10b2f6e7,2014,5,5,5900.8
10b2f6e7,2015,5,5,7038.0
10b2f6e7,2016,3,3,3544.0
10b2f6e7,2017,4,3,7568.5
10b2f6e7,2018,5,4,5420.8
10b2f6e7,2019,5,4,7767.4
10b2f6e7,2020,5,4,5059.4
10b7ccd3,2010,5,5,5268.0
10b7ccd3,2011,5,5,5710.6
10b7ccd3,2012,5,5,4378.4
10b7ccd3,2013,2,2,5494.0
10b7ccd3,2014,4,4,5193.0
10b7ccd3,2015,4,4,4440.25
10b7ccd3,2016,4,4,5224.5
10b7ccd3,2017,5,5,4353.6
10b7ccd3,2018,2,2,6081.0
10b7ccd3,2019,4,4,5699.25
10b7ccd3,2020,3,3,8241.666666666666
10bbb478,2010,4,4,3260.75
10bbb478,2011,4,4,6602.5
10bbb478,2012,4,4,5821.5
10bbb478,2013,4,4,3392.25
10bbb478,2014,4,4,3836.75
10bbb478,2015,5,5,2209.2
10bbb478,2016,5,5,7967.6
10bbb478,2017,5,5,5158.0
10bbb478,2018,4,4,6264.25
10bbb478,2019,3,3,6040.0
10bbb478,2020,5,5,5869.8
10c33eb0,2010,5,5,5193.6
10c33eb0,2011,2,2,5552.5
10c33eb0,2012,5,4,3207.0
10c33eb0,2013,4,3,4513.75
10c33eb0,2014,4,3,7055.25
10c33eb0,2015,5,4,4839.2
10c33eb0,2016,5,4,7309.8
10c33eb0,2017,3,3,5108.0
10c33eb0,2018,5,5,4751.2
10c33eb0,2019,3,3,4035.3333333333335
10c33eb0,2020,5,5,4727.2
10c6dd08,2010,5,5,4987.2
10c6dd08,2011,3,3,8239.666666666666
10c6dd08,2012,5,4,7160.2
10c6dd08,2013,5,4,7219.6
10c6dd08,2014,4,4,5640.5
10c6dd08,2015,4,4,6052.25
10c6dd08,2016,5,5,6290.2
10c6dd08,2017,2,2,7787.0
10c6dd08,2018,5,5,3796.6
10c6dd08,2019,5,5,5544.8
10c6dd08,2020,5,5,4829.8
10c8c8c7,2010,3,3,4666.0
10c8c8c7,2011,5,4,5137.6
10c8c8c7,2012,5,4,5902.4
10c8c8c7,2013,3,2,7584.666666666667
10c8c8c7,2014,5,4,8232.2
10c8c8c7,2015,5,4,5683.2
10c8c8c7,2016,4,3,4461.0
10c8c8c7,2017,5,4,5330.8
10c8c8c7,2018,2,1,6965.0
10c8c8c7,2019,5,4,6273.6
10c8c8c7,2020,5,4,5900.2
10ccdeb1,2010,4,4,3266.5
10ccdeb1,2011,5,5,6941.8
10ccdeb1,2012,4,4,5632.5
10ccdeb1,2013,3,3,6181.0
10ccdeb1,2014,5,5,4660.0
10ccdeb1,2015,5,5,7411.0
10ccdeb1,2016,4,4,6004.25
10ccdeb1,2017,3,2,3564.6666666666665
10ccdeb1,2018,5,4,5222.8
10ccdeb1,2019,4,3,4863.75
10ccdeb1,2020,4,4,5650.0
10d65c63,2010,4,4,7785.5
10d65c63,2011,2,2,6625.5
10d65c63,2012,4,4,5161.25
10d65c63,2013,4,4,4492.75
10d65c63,2014,3,3,4622.333333333333
10d65c63,2015,5,5,6658.2
10d65c63,2016,3,3,6906.333333333333
10d65c63,2017,4,4,5037.25
10d65c63,2018,5,5,7519.6
10d65c63,2019,4,4,5465.0
10d65c63,2020,3,3,4479.666666666667
10d66254,2010,5,4,6741.6
10d66254,2011,4,3,6245.75
10d66254,2012,4,3,4624.25
10d66254,2013,5,4,5842.4
10d66254,2014,4,3,5215.25
10d66254,2015,5,4,4169.6
10d66254,2016,5,4,6080.0
10d66254,2017,2,2,6132.0
10d66254,2018,5,4,5397.2
10d66254,2019,3,2,5562.333333333333
10d66254,2020,5,4,3468.0
10e074bb,2010,3,2,4986.666666666667
10e074bb,2011,5,4,6965.0
10e074bb,2012,4,3,3307.25
10e074bb,2013,4,3,6304.0
10e074bb,2014,5,4,5956.0
10e074bb,2015,2,2,3342.0
10e074bb,2016,5,5,7365.8
10e074bb,2017,5,5,2683.4
10e074bb,2018,5,5,5393.6
10e074bb,2019,5,5,5370.2
10e074bb,2020,3,3,8892.333333333334
10ef5b9b,2010,5,5,5337.2
10ef5b9b,2011,5,5,6889.2
10ef5b9b,2012,4,4,4096.5
10ef5b9b,2013,5,5,6581.8
10ef5b9b,2014,4,4,7820.25
10ef5b9b,2015,3,3,5354.666666666667
10ef5b9b,2016,5,5,6397.8
10ef5b9b,2017,4,4,7603.0
10ef5b9b,2018,5,5,4599.6
10ef5b9b,2019,3,3,5118.0
10ef5b9b,2020,4,4,6951.25
10f00ae1,2010,5,4,6498.6
10f00ae1,2011,5,4,5386.2
10f00ae1,2012,4,4,4745.0
10f00ae1,2013,5,5,4148.8
10f00ae1,2014,5,5,6170.6
10f00ae1,2015,4,4,5877.5
10f00ae1,2016,4,4,3527.5
10f00ae1,2017,5,5,5301.8
10f00ae1,2018,2,2,5517.0
10f00ae1,2019,4,4,7188.0
10f00ae1,2020,5,4,4350.8
10f08077,2010,4,4,3407.75
10f08077,2011,2,2,8455.5
10f08077,2012,4,4,7992.75
10f08077,2013,3,3,6161.333333333333
10f08077,2014,4,4,5452.0
10f08077,2015,4,4,5351.75
10f08077,2016,5,5,5409.0
10f08077,2017,3,3,2575.333333333333
10f08077,2018,4,4,5538.0
10f08077,2019,5,5,6401.8
10f08077,2020,4,4,6570.0
11019414,2010,5,5,5275.6
11019414,2011,5,5,5807.4
11019414,2012,3,3,3918.3333333333335
11019414,2013,4,4,5142.75
11019414,2014,5,5,6120.6
11019414,2015,5,5,7755.4
11019414,2016,4,4,6760.25
11019414,2017,5,5,4945.8
11019414,2018,2,2,6563.0
11019414,2019,5,5,6582.8
11019414,2020,4,4,3636.0
110a5c9e,2010,5,5,5423.2
110a5c9e,2011,4,4,4766.75
110a5c9e,2012,5,5,5095.2
110a5c9e,2013,3,3,5236.333333333333
110a5c9e,2014,3,3,5406.333333333333
110a5c9e,2015,5,5,4006.4
110a5c9e,2016,4,4,3242.5
110a5c9e,2017,4,4,6600.25
110a5c9e,2018,3,3,5007.0
110a5c9e,2019,4,4,3111.5
110a5c9e,2020,3,3,2657.333333333333
1110722d,2010,3,3,3609.6666666666665
1110722d,2011,4,3,6491.5
1110722d,2012,5,4,7449.8
1110722d,2013,5,4,4525.2
1110722d,2014,4,3,3606.0
1110722d,2015,5,4,3863.6
1110722d,2016,3,2,6701.0
1110722d,2017,4,4,7195.0
1110722d,2018,4,4,2525.5
1110722d,2019,5,5,6978.4
1110722d,2020,5,5,3585.6
11128265,2010,5,5,6086.2
11128265,2011,4,4,5169.75
11128265,2012,5,5,6322.2
11128265,2013,3,3,4896.666666666667
11128265,2014,3,3,6850.0
11128265,2015,4,4,4765.25
11128265,2016,4,4,5608.0
11128265,2017,5,5,6472.8
11128265,2018,5,5,5392.8
11128265,2019,4,4,3373.75
11128265,2020,3,3,6399.0
11180de6,2010,5,5,5843.2
11180de6,2011,4,4,4837.75
11180de6,2012,5,5,3872.2
11180de6,2013,5,5,3499.2
11180de6,2014,4,4,5991.25
11180de6,2015,4,4,6537.75
11180de6,2016,3,3,5313.333333333333
11180de6,2017,4,4,6590.0
11180de6,2018,3,3,7471.666666666667
11180de6,2019,5,5,5547.6
11180de6,2020,4,4,4950.75
11183e2d,2010,4,2,3660.25
11183e2d,2011,5,3,7828.0
11183e2d,2012,4,2,3385.0
11183e2d,2013,4,2,6091.75
11183e2d,2014,5,3,4943.2
11183e2d,2015,5,3,4125.8
11183e2d,2016,5,3,5710.8
11183e2d,2017,5,3,6681.2
11183e2d,2018,5,3,4951.8
11183e2d,2019,4,2,6964.5
11183e2d,2020,5,3,5025.6
111f4ed6,2010,5,4,6660.4
111f4ed6,2011,4,3,6149.75
111f4ed6,2012,4,3,4959.25
111f4ed6,2013,4,3,7748.25
111f4ed6,2014,4,3,7505.25
111f4ed6,2015,4,4,4467.75
111f4ed6,2016,4,4,6102.0
111f4ed6,2017,5,5,5875.2
111f4ed6,2018,5,5,6302.2
111f4ed6,2019,5,5,4399.4
111f4ed6,2020,5,5,4199.0
11281ecd,2010,3,3,3752.3333333333335
11281ecd,2011,4,4,3665.75
11281ecd,2012,5,5,7813.0
11281ecd,2013,4,4,8070.75
11281ecd,2014,5,5,5871.4
11281ecd,2015,4,4,7850.5
11281ecd,2016,3,3,7689.666666666667
11281ecd,2017,5,5,6221.0
11281ecd,2018,4,4,5349.0
11281ecd,2019,5,5,8437.2
11281ecd,2020,4,4,7110.5
112a241c,2010,5,5,4600.8
112a241c,2011,3,3,5702.0
112a241c,2012,4,4,5979.5
112a241c,2013,4,4,2739.25
112a241c,2014,4,4,5093.5
112a241c,2015,4,4,6196.75
112a241c,2016,4,4,6345.5
112a241c,2017,4,4,4089.25
112a241c,2018,5,5,4296.2
112a241c,2019,4,4,3898.25
112a241c,2020,4,4,4640.25
112c9008,2010,5,4,4984.0
112c9008,2011,5,4,4820.2
112c9008,2012,4,4,7338.75
112c9008,2013,4,4,3120.75
112c9008,2014,4,4,5656.0
112c9008,2015,5,5,6369.8
112c9008,2016,4,4,4446.0
